Code,Name,
GRO002,GROW IT BIO (HM SUPPLIER),
GRO111,GROUNDFORCE LTD,
GRU001,GRUMPY MULE,
GRU002,I GRUNWERG,
GRU003,GRUB STREET,
GRY001,GRANBY LTD,
GRZ001,GRAZIANI,
GSE001,GROUPE SEB,
GSM001,GLOVER AND SMITH,
GSR001,G.S.R. DISTRIBUTORS,
GUA001,GUASCH HERMANOSS.A.,
GUB001,GUBBEEN CHEESE,
GUI001,GUILD OF MASTER CRAFTSMAN PUB.,
GUI002,GUISA WORLD,
GUN001,GUND UK LTD,
GUR001,GURU DESIGN LTD,
GUZ001,GUZZINI - FORMA HOUSE LTD,
GUZ002,FRATELLI GUZZINI,
GV,AVOCA GIFT VOUCHERS,
GVF001,GREEN VALLEY FARM,
GVL001,GREENVALU LIMITED,
GWH001,GERALD WILLIAMS,
GWU001,GIFT WRAP UK LTD,
GYM001,GYM SCRL,
GYP001,GYPSYLOVE,
H&L001,H & L PACKAGING LTD,
H&M001,HOWBERT & MAY,
H+K001,HUMAN + KIND,
HAB001,HABASO CANE FURNITURE,
HAB002,HABA,
HAC001,JAMES HACKETT (IRL) LTD,
HAC002,HACHETTE UK LTD,
HAD001,HADAS HALL LTD,
HAI001,HAIRY BABY CLOTHING,
HAK001,HAKO,
HAK002,HAKBIJL GLAS,
HAL001,HALO,
HAL002,HALF MOON BAY,
HAL003,HALLELUAJ PRESS,
HAL004,HALLISSEY`S & CO LTD,
HAM001,HAMLYN,
HAM002,HAMMOND GOWER,
HAM003,HAMAM,
HAM004,HAMPERS/CAKES/PUDDINGS,
HAN001,HANNAH MCGUINNESS,
HAN002,HANDMADE DIRECT,
HAN003,HANJEL,
HAN004,HANS VAN LOON,
HAN005,HANSON (JOHN SCANLON),
HAN006,HAN,
HAN007,HANS HELMUT NITSCHE,
HAN008,THE HANDMADE SOAP CO,
HAN009,HANRO,
HAN010,HANITA,
HAN016,HANNA HATS OF DONEGAL,
HAN017,HANDELSHAUS LEGLER OHG,
HAN018,Hans Helmut Nitsche,
HAP001,HAPPY NATURE,
HAP002,HAPPY DRAGON ARTS,
HAP003,HAPPICLOSE,
HAR001,HARVEY GATE,
HAR002,HARVEY BAKER,
HAR003,HAROLD ELMES,
HAR004,HARN,
HAR005,HARDYS,
HAR006,HARRY JAMES,
HAR007,HAROLD ELEMES,
HAR008,HARPER COLLINS,
HAR009,HARRY COVER (JOLIJOUBI),
HAR010,HARTYS,
HAR011,HARTMAN,
HAR012,HARTFORD (DO NOT USE),
HAR013,MAIKU SUSHI (MICHIE),
HAR041,HARVEST PICTORIAL CO LTD,
HAR047,HARLEY & CO. (PETERHEAD) LTD,
HAR160,HARRISONS FOOD CO.,
HAS001,HASBRO,
HAS002,HANNA`S SECRET LIMITED,
HAT001,HATLEY,
HAT176,HATAI SONA,
HAW001,HAWES WATERING CANS,
HBC001,HADJI BEY CONFECTIONERY LTD,
HBI001,HB INGREDIENTS,
HBR001,HEPBURN & CO,
HC001,HOLDSWORTH CHOCOLATES,
HCL01,HERBEL CREST LTD,
HCM200,HCM KINZEL,
HCR001,HERBAL CREST,
HDR001,SOCIETY OF LIFESTYLE(HOUSE DR),
HEA001,GEOFFREY HEALY POTTERY,
HEA002,HEADLINE,
HEA003,HEALY HORTICULTURE,
HEA004,HEART OF EUROPE,
HEA005,HEADS UP DESIGN COMPANY,
HEA006,HEATHER NEEDHAM(JY),
HEA007,HEATHCOTE & IVORY,
HEA008,HEAVEN SENDS LTD,
HEA009,HEART OF THE COUNTRY,
HEA010,HEATMASTER,
HEA011,HEADS GROUP LTD,
HEA186,HEAD IN THE CLOUDS LTD,
HEB001,HEBRIDEAN SMOKEHOUSE,
HEL001,HELLCAT,
HEL002,HELGA KRAFT,
HEL003,HELMSDALE,
HEL004,HELLENCI CELTIC TRADING LTD,
HEL005,HELEN MOSS,
HEL006,HELE MILL LTD,
HEL007,HELLO FASHION LTD,
HEL008,HELLY HANSEN,
HEL009,HELEN MOORE,
HEL073,HELENSGATE GLASS LTD,
HEN001,HENSENEN GMBH,
HEN002,HENRY GROSS LTD,
HEN003,HENSHELWOODS FINE FOODS,
HEN004,HENRY DEAN,
HEN005,HENRY LONDON,
HEN076,HENHOUSE,
HEP001,HAPPILY EVER PAPER,
HER001,HERITAGE KNITWEAR,
HER002,ZONE A/S,
HER003,HERBARIA,
HER004,HERITAGE ART PAPERS (GR),
HER005,HERDMAR,
HER006,HERON CROSS POTTERY,
HES001,HESTER & COOK,
HEV001,HEVIKA LTD,
HEY001,HEYLAND & WHITTLE,
HF001,HF CHOCOLATES LTD.,
HFR001,HOMEFIRES,
HG001,H.GILLERMAN ORGANICS,
HGC001,HGC,
HGR001,H.G. RITCHIE LIMITED,
HHH001,HEALY HONEY ( NATURES GOLD),
HHL001,HERBAL HEATPACK LTD,
HIC001,HICKS,
HID001,HIDER  FOOD IMPORTS,
HIG001,HIGHBANK ORCHARDS,
HIL001,THE HILL BRUSH CO,
HIL002,HILLSIDE TEXTILES,
HIL003,HILTON OF LONDON,
HIM001,HI MARKETING,
HIM002,HIMALAYAN TRADING POST,
HIN001,HINDIGO,
HIP001,HIPPYCHICK LTD,
HIS001,HISTORIC BASKET COLLECTION,
HIS002,HISTORY OF IRELAND,
HIS003,HISTORY STORE,
HIT001,HIT TRADING BV,
HJO001,H.J.O.R.T.H COPENHAGEN,
HKB001,HICKEYS BAKERY,
HLA001,HLA LONDON,
HMB001,HUGH MAGUIRE BUTCHERS,
HMC001,HEATH MC CABE,
HMF001,HARVEST MOON FOODS,
HN001,HIGHER NATURE (NATURES GOLD),
HOA001,HOUSE OF ALISTAIR,
HOC001,HOCKIN & ROBERTS,
HOD001,HODDER & STOUGHTON,
HOF161,HOFF INTERIEUR,
HOG001,HOGANS TURKEY SUPPLIER,
HOH001,HOHUM CARDS,
HOJ001,HOJIBLANCA,
HOL001,HOLLY INTERNATIONAL,
HOL002,HOLYWELL HEALTH PRODUCTS LTD,
HOL003,HOLLAH,
HOM001,HOME PRODUCT BASKETS,
HOM002,HOME & LEISURE HOLDINGS,
HOM003,HOME TO GARDEN LTD,
HOM004,HOMER,
HOM005,HOM,
HOM006,HOME BY GURU,
HOM007,HOME TO GARDEN,
HON001,HONEYCHILD,
HON002,HONORE SARL,
HOO001,HOOKES WHOLESALE,
HOP001,HOPSCOTCH,
HOP002,HOPE & GREENWOOD,
HOR171,HORWOOD HOMEWARES,
HOS001,HOSS INTROPIA - WAHL FASHIONS,
HOSPICE,THE HOSPICE CHARITY,
HOT001,HOT IRISHMAN LTD,
HOT002,HOT TOMATO,
HOU001,HOUSE OF MARBLES,
HOU002,SARAH HOUGH LTD,
HOU003,HOUSEHOLD HARDWARE,
HOU004,HOUSE OF ACCESSORIES,
HOU156,THE HOUSE OF DORCHESTER,
HPE,HEATLEY PETROSINO TRADING LTD,
HPE001,HEATLEY PETROSINO TRADING LTD,
HPG001,HARMONIA PUBLISHING,
HPP001,HOT PLATE PRODUCTS,
HPR001,HARPER,
HRF001,HR FOODS LTD,
HRG001,HUG RUG,
HSE615,HOUSE615,
HSF001,HOMESPUN FOODS,
HSF002,HS FOOTWEAR,
HSO001,HUNGRY SOUL (NATURES GOLD),
HSS001,HOLOS (NATURES GOLD),
HTC001,HEART OF THE COUNTRY,
HTU001,Happy Tummy,
HUB001,THE HUB (MILA POTTERY),
HUB002,HUB DIFFUSION,
HUD001,HUDSON PAINT,
HUE001,HUE,
HUE002,HUESKEN DIST E.K. (DJINNS),
HUG001,HUGH JORDAN,
HUG002,HUGHES ROSES,
HUG004,HUGH JORDAN do not use!!!!!!!!,
HUL001,HULTQUIST- COPENHAGEN,
HUM001,HUMANOID,
HUN001,HUNTERS WELLIES,
HUN002,HUNTER GATHER,
HUR001,HURTWOOD TEA CO.,
HUR004,HURTEAU & ASSOCIATES INC,
HUS001,HUSH ACCESSORIES LTD,
HYB001,HEALTHY BALANCE,
HYE001,HYGGEN,
HYG001,HYGIEA IRELAND LTD,
HYP001,HYPE ASSOCIATES LTD,
IAC001,IACCESS CORP LTD,
IAN001,IAN SNOW LTD,
IAT001,IRISH ATLANTIC SALT LTD,
IBC001,IBC BELGIUM BVBA,
IBL001,ITSA BAGEL LTD,
IBL002,IB LAURSEN,
IBU001,IBUH SILK,
ICO001,ICON WATCHES,
ICT001,ICTC,
ICTC001,INT.COOKING&TABLEWARE(dont use,
IDC001,INDI & COLD,
IDE001,IHR IDEAL HOME RANGE GMBH,
IDE002,IDECO,
IDV001,I DE V,
IF001,THAT COMPANY CALLED IF,
IFG001,IAN F. GOODING & CO.,
IFL001,INEXCESS FASHION LTD,
IGO001,IGOR PARIS,
IHB001,IRISH HANDMADE BUTTON CO,
IHO001,IRISH HEALTH OILS,
IHV001,IRIS HANTVERK,
IIN001,IRISH INTERNATIONAL,
ILL001,ILLY COFFEE,
ILL002,ILLUME,
ILL003,ILLUMINATED APPAREL,
ILS001,PS AGENCIES,
IMA001,IMAGES & EDITIONS,
IMA002,IMAGINE,
IMA003,IMAGE LINE & GARDEN DECOR,
IMA004,IMAGE PUBLICATIONS LTD,
IMC001,IMCO PREMIUM,
IML001,IRISH MUSIC LABEL,
IMP001,IMPERIAL INT LTD (WESCO),
IMP002,IMPS & ELVES,
IMP003,IMPEX TRENT,
IMP004,IMPROPER BUTTER,
IMP005,IMPS + ELFS (&),
INA001,INAGH FARMHOUSE CHEESE LTD,
INC001,INCH BLUE,
INC002,INCOGNITO,
INC003,INCIDENCES,
INC004,INCH HOUSE,
IND001,INDOCHINE,
IND002,INDIGO ACTIVE LTD,
IND003,INDIEN-HAUS .DE,
IND004,INDIA JANE,
IND005,INDMODA,
IND006,INDI ENTERTAINMENT,
IND007,INDIGO & CLOTH,
INE001,INEXCESS FASHION LTD,
INF001,INFINITY BRANDS,
INF002,INFINITY HEALTH FOODS,
ING001,INGENUE (NA),
INI001,INISHOWEN DESIGNS,
INI002,INISH TURBEG VENTURES,
INK001,INKSTONE DESIGN,
INK002,INKDROPS CARDS,
INN001,INNERMOST LTD,
INN002,INNOCENT CHAOS (JY),
INN003,INNOVATIVE BRANDS LTD,
INN04,INNOVATORS INTERNATIONAL,
INO001,INOXCRAM,
INO002,INFERNICO,
INP001,IN PRODUCTION LTD,
INR001,INNER ROOM CO.LTD,
INS001,INSECT LORE,
INS002,INSPIRIT,
INS003,INSPIRAL,
INS004,INSIGHT (ENVY ORGANICA),
INS087,INSIGHT CARDS LTD,
INT001,INTERNATIONAL KITCHEN WHITTARD,
INT002,INTERGLOBE DECORATIONS,
INT003,IN THE BAG,
INT004,INTERNATIONAL ARRIVALS,
INT005,INTERESTING IMPORTS LTD,
INT006,INTELEX,
INT007,INTERMODA,
INT008,INTERNATIONAL COLLECTION (JY),
INT009,INTELLIGENT NUTRIENTS,
INT010,INTERSHAVE,
INV001,INVOTIS,
INV002,INVERAWE SMOKEHOUSE,
IOC001,ISLE OF CRACKERS,
ION001,ION (NATURES GOLD),
ION002,IONTERA INC FOR PATCHOLOGY,
IOS001,IOSIS,
IOT001,IOTA,
IPN001,IRISH INDEPENDENT NEWSPAPERS,
IRB001,INARBEL,
IRE056,IRELANDS EYE KNITWEAR LTD,
IRI001,IRISH ICONS,
IRI002,IRISH FLAPJACK & MUFFIN CO,
IRI003,IRISH KNITWEAR PRODUCTS,
IRI004,IRISH LINEN CO.,
IRI005,IRISH SOAP CRAFT,
IRI006,IRISH BAY TREE COMPANY,
IRI007,IRISH WILDFLOWERS,
IRI008,IRISH FAMILY NAMES,
IRI009,IRISH TABLE TOP,
IRI010,INDEPENDENT IRISH HEALTH FOODS,
IRI011,IRISH CANCER SOCIETY,
IRI012,IRISH GARDEN CARDS,
IRI013,IRISH GARDEN MAGAZINE,
IRI046,BUTLERS CHOCOLATES LTD,
IRI051,IRISH CREATIVE STAMPING LTD,
IRI090,IRISH DECAL PRODUCTS LTD,
IRI135,IRISH LOOMS LTD.,
IRP001,IRISH PAPERS LTD,
ISA001,ISABELLA SMITH APOTHECARY,
ISA002,ISAMAY COMPLEMENTOS DE MODA,
ISL001,ISLANDCRAFT - ROYAL TARA LTD,
ISL089,1ST ISLAND DISTRUBITION LTD,
ISP001,ISLAND PINE,
ISR001,ISWAI-TEMPLESTAR,
IT001,IRISH TIMES,
ITA001,ITALICATESSEN,
ITO001,I-TOTAL - TOTAL JUGGLING,
ITS001,ITS A GIRL THING,
IVR001,IVORILLA,
IVY001,IVYLINE,
IXL001,IXLI-FABIENNE,
IZI001,IZIPIZI (MANTA),
J&R001,J& R SPORTS,
J2S001,J2 STUDIO,
JAC001,JAC ZAGOORY DESIGNS,
JAC002,JACK & JILL,
JAC003,JACK IN A BOTTLE,
JAC004,JACQUELINE EDGE,
JAC005,JACQUI SMALL,
JAC006,JACKIE BRAZIL,
JAC007,JACQUES PERGAY,
JAC008,JACQUES + SIENNA,
JAC009,JACC SPORTS DISTRIBUTION,
JAI001,JAI INTERNACIONAL,
JAM001,JAMESONS,
JAM003,JAMES ELLIS STEVANS,
JAM004,JAMES CHOCOLATES,
JAM005,JAMI CLOTHING LTD,
JAM039,JAM CLOTHING,
JAN001,JANE INC,
JAN002,JANETS COUNTRY FAYRE,
JAN003,JANOD,
JAO001,JAO LTD,
JAR001,JARDIN DULYSSE,
JAS001,JAS FORWARDING,
JAU001,JOHN AUSTIN POSTCARDS,
JAV001,HISTORIC ORIG./JAVA,
JAV002,JAVA REPUBLIC,
JAV003,JAVADOPLANT B.V.,
JAX001,JAX JEWELLERY,
JAY001,JAYMARK (ARAN CANDY),
JBF001,JBF CEINTURES B.V.,
JBJ001,JACOBI JAYNE,
JBL001,JOHN BALDWIN,
JBN001,JO BROWNE,
JBR001,JOHNSON BROTHERS LISBURN,
JCA001,JCA IMPORTS LIMITED,
JCC001,J.C CRYSTAL INC.,
JCF001,JOEANNA CAFFREY FLOWERS,
JCH001,J.C. HANS,
JD001,JD DIFFUSION SA,
JDB001,JD BURFORD,
JDM001,JDM PRODUCTS,
JEA001,JEAN BARRINGTON LTD,
JEL001,JELLYCAT (EURO),
JEL061,JELLYCAT (DO NOT USE),
JEM001,JEMINI,
JEN001,JENCLARE BRANDS (JY),
JEN002,JENDICO LTD,
JEN003,JENNIE MAIZELS,
JER001,JEREMY HILTON,
JER003,JERAY (SALES) LTD,
JER004,JERPOINT GLASS STUDIO LTD,
JES001,JE SWEETS,
JEU001,JEU DAUJOURD HUI,
JEU002,JEUDY CREATIONS,
JEW001,JEWELS REPUBLIC (JY),
JEW002,JEWELCITY,
JFC001,J.F CONNEXION CO,
JFC002,JOE`S FARM CRISPS,
JFK001,JFK DISPOSABLES LTD,
JFR001,JOES FARM CRISPS,
JG001,JOHN GOSNELL & CO LTD,
JGG001,J.G GLOVER,
JGH001,JOE GOOD HONEY,
JGI001,J GILES LTD (FRUIT),
JGM001,JOSEGOURMET,
JGR001,JULIA`S GRANOLA,
JIK001,JIM KENNY HONEY,
JIL001,JILDAN,
JIL002,JILL GRAHAM JEWELLERY,
JIM001,JIM KNOPF,
JIU001,JIULIANO BIJOUX,
JJF001,JACK & JILL CHILDRENS FOUNDATI,
JJG001,J.J.GILLIAN,
JJO001,J J OTOOLE,
JK001,JK GREETINGS,
JLE001,JACKIE LEONARD & SONS,
JLG001,DX GLASSWARE (JULES LANG GW),
JLL001,JUST LIVE A LITTLE,
JMC001,JMC (GARDEN),
JMC002,JAKE MC CARTHY,
JME001,J-ME,
JME002,JAMIE OLIVER,
JMH001,JMH JEWELLERY,
JMM001,JIMMYS HOMEMADE ICE CREAM,
JMT001,J.M. TOYS,
JNR001,JENNY ROBIN,
JOA001,JOANNE MCKENNA,
JOC001,JOCKEY,
JOC002,JOCOLA,
JOD001,JONART DESIGN,
JOD002,JODECO (HOBERT & MAYS),
JOE001,JOE COOL LTD,
JOE002,JOE`S GOURMET FOODS LTD,
JOF001,JO FOR GIRLS,
JOH001,JOHN COOPER,
JOH002,JOHN DALY REFRIDGERATED FOODS,
JOH003,JOHN SWAN (BASEBALL HATS),
JOH004,JOHN WINDSOR LTD,
JOH005,JOHN HINE POTTERY,
JOH006,JOHN MCGEE,
JOH007,JOHN MOLLOY KNITWEAR,
JOH008,JOHNSTONS OF ELGIN,
JOH009,JOHN DERIAN COMPANY INC,
JOH010,JOHN HANLEY &CO.LTD,
JOH011,JOHN SMEDLEY,
JOH012,JOHN WILEY & SONS INC,
JOH013,JOHN LINDSAY,
JOH014,JOHN HEGARTY,
JOH015,JOHN SCANLON LTD,
JOH016,JOHN KELLY CHOCOLATES,
JOH017,JOHNSON BROS - THIS WORKS,
JOH018,JOHNNY LOVE AS,
JOJ001,JO-JO PHILIPS LTD,
JOL001,JO-LIZA INTERNATIONAL,
JOL002,JOLIPA,
JOL003,JOLIPA (HOWBERT),
JOM001,JOMOKE,
JOM002,JOMANDA,
JON001,JONTOMS,
JON002,JONART DESIGN,
JON003,JONNY Q (CONVERSION),
JOS001,JOSEPH JOSEPH,
JOT001,JOTA+GE CLOTHING,
JOU001,JOULES CLOTHING LTD (IL),
JOY001,JOYANATURA,
JOY002,JOYA (JY),
JRI001,J.R. IMPORTS,
JS001,JENNIFER SLATTERY TEXTILES,
JSE001,JANSSENS NV,
JSW001,JS WOODS,
JTO001,JT OLESEN  KRONSTADT,
JUA001,JUANITA SPEARMAN,
JUL001,JULIEN BRUHOIS,
JUL002,JULES & SHARPIE,
JUL003,JULIE DILLON KNITWEAR,
JUM001,JUMP THE GUN,
JUM002,JUMULA JEWELLERY,
JUN001,JUNIPER,
JUR001,JURATOYS,
JUS001,JUST JUTE,
JUS002,JUST SLATE COMPANY,
JUS003,JUST PALS,
JUV001,JUVI DESIGNS,
JWB001,JAMES WHELAN BUTCHERS,
JWB01,J.W BEETON,
JWH001,JW HERBS LTD,
JWP001,JWP LTD(John Scanlon),
K&E001,K & E TRADING,
K&K001,K&K  (WAX JACKETS),
K+M001,K + M AQUATIC PLANT ENT LTD,
K2D001,K2 DESIGN,
KAC001,KACTUS,
KAE001,KAEMINGK,
KAE002,KAEMINGK (HOWBERT),
KAF123,KAFFE CLOTHING,
KAH001,KARLSSON HOLDING B.V,
KAI001,KAISERCRAFT PTY LTD,
KAK001,KAKKOII,
KAL001,THE KALA CORPORATION,
KAL002,KALAM BIJOUX,
KAL003,KALA:S FAR:M,
KAM001,KAMOA GMBH,
KAN001,KANNEGIBBER,
KAN002,KANNEGEIGER & SON,
KAN003,KANE /MILLER,
KAP001,KAPLAN,
KAP002,KAPRE,
KAR001,KARIMIX,
KAR002,KARDIGAN KIOSK,
KAR003,KARINGTON TOOLS,
KAR004,KARE DESIGN,
KAR005,KARDZ FROM KIDZ,
KAR006,KAREN SHANNON,
KAR007,KARA HOUSEWARES,
KAR008,KAROART,
KAT001,KATE GLANVILLE,
KAT002,KATHLEEN McAULIFFE,
KAU001,KAUFMANN,
KAV001,T. KAVANAGH,
KAY001,KAYAK,
KAY002,KAYJAY DESIGN,
KAY003,KAYTIE WU,
KAZ001,KAZURI BEADS LTD (JY),
KAZ002,KAZIK,
KBI001,KB IMPORT & EXPORT,
KBS001,KAREN BY SIMONSEN,
KC001,KALE & CO,
KCA001,KNOWLEDGE COTTON APPAREL,
KCG001,K.C. GALLAGHER,
KCG002,KILLENURE CASTLE GOURMET,
KCL001,KILLYBEGS CATCH LTD,
KCN001,K&C NORTON,
KDI001,KALID INTERIORS,
KDK001,KDK FASHIONS LTD,
KEA001,KEARNS FRUIT FARM,
KEE001,KEENA NEW YORK,
KEE002,KEEN REPLICAS LTD (KEENPINE),
KEE004,KEEDO,
KEE005,KEEL TOYS,
KEE006,KEELINGS MARKET FRUIT FARMS,
KEF,FERMENTAL LTD,
KEL001,KELLY CARDS,
KEL002,KELLO,
KEL003,KELKIN FOODS,
KEL004,KELLEHER CLOTHING COMPANY,
KEL005,KELEVRA,
KEL006,KELLYS HOTEL,
KEL007,KELLYS ORGANIC,
KEM001,KEMP AROMATHERAPY,
KEN001,KENLIN TRADING,
KEN002,KENWOOD LTD,
KEN003,KENNEDY OF ARDARA,
KEO001,PETER KEOGH & SONS LTD (VEG),
KER001,KERRY TRADITIONS,
KER002,J. KERSTEN B.V,
KER003,KERZENFARM,
KET001,KETTLE IRISH FOODS,
KEZ001,KEZBAN HOME,
KFC001,KENMARE FOOD CARNIVAL,
KFC002,KNOCKDRINNA FARMHOUSE CHEESE,
KFR001,KEELINGS FRUIT JUICES LTD,
KFR002,KILKENNY FREE RANGE,
KGF001,KITCHEN GARDEN FOODS LTD,
KGM001,K&G MCATAMNEY WHOLESALE MEATS,
KHA001,KHADI DE NATURES GOLD,
KHM001,KHMISSA DESIGN,
KHU01,KHUJO,
KID001,KIDDERMINSTER,
KID002,KIDSCASE,
KID003,KIDZ TUFF STUFF,
KID004,KIDKRAFT,
KID005,KIDDIMOTO,
KID006,KIDS CONCEPT (SWEDEN CONCEPTS),
KIF001,KISH FISH,
KIK001,KIKKERLAND,
KIL001,KILMAC KITCHEN & BAKERY,
KIL002,KILBEG DAIRIES,
KIL003,KILCOE STUDIOS,
KIM001,KIM & GARO,
KIM002,KIMMI JUNIOR,
KIN001,KINETIC ENTERPRISES LTD,
KIN002,LA COMPAGNIE DU KINKILIBA,
KIN003,KINDERZEUG,
KIN004,KING EASTON,
KIN005,KINVARA SMOKED SALMON LTD,
KIN006,KINSALE DISTRIBUTION COMPANY,
KIN007,KINVARA SKINCARE,
KIR001,KIRSCHKE,
KIS001,KISS ME KWICK,
KIS002,KISCO (JY),
KIT001,KITCHEN CRAFT,
KIT002,KITCHEN GURU & CO LTD,
KIT003,KITCHENAID EUROPA INC,
KIT004,KIT N KIN,
KIT005,KITSCH,
KIT006,PHA KITCHESSENTIALS,
KIT143,KITSCH KITCHEN,
KJC001,KATY & JUNE COMPANY LTD,
KKA001,KEE-KA,
KKA002,K KAJOUX JEWELS,
KLA001,KLARA SEDIUA,
KLA002,KLANGUNDKLEID,
KLAS001,KLASSIC SOCKS LTD (STOS),
KLE001,KLEIN & MORE,
KLO001,,
KMF001,K & M FRUIT & VEG,
KNB001,KEEN NUTRITION,
KND001,KND FOODS LTD,
KNI001,KNITTED OUT,
KNI002,KNIGHTSBRIDGE PME LTD,
KNO001,KNOCK KNOCK,
KNO002,KNOT AND BOW,
KOK001,KOKA CHOCOLATES,
KOM001,KOMODO,
KOM002,KOMONO,
KON001,KONEMAN,
KON002,THEO FASHION& ACESSORIES,
KON003,KONST SMIDE,
KOO001,KOOKYDOUGH,
KOR001,KORZILIUS,
KOR002,KORMAN,
KOS001,KOST KAM,
KOY001,KOYU FOODS LTD,
KPF001,KEEP THE FAYE,
KPR001,KLEE PAPER,
KPT001,KAPITEYN,
KRA001,KRASILNIKOFF,
KRE001,KREAFUNK (STG),
KRE002,KREAFUNK (EUR),
KRE144,HELGA KREFT,
KRI001,KRIKOR,
KRI002,KRINNER,
KRO001,KROMER - ZOLNIR GMBH,
KRR,KRIKOR,
KSL001,KEITH SPICER LIMITED,
KTA001,KITCHEN AID,
KTW001,K TWO PRODUCTS,
KUB001,KUBBICK,
KUC001,KUCHENPROFI,
KUH001,KUHN KERAMIK,
KUH002,KUHN RIKON,
KUY001,KUYICHI EUROPE,
KY001,KYLE BOOKS,
KYL001,KYLE BOOKS,
L&L001,LIGHT & LIVING,
L10001,L10 TRADING SRL,
LA-001,LA-EVA,
LAB001,LA BELL VIE BIJOUX,
LAB002,LABYRINTHE,
LAB003,LABOUGIE CANDLES,
LABO001,LUCY ANNABELLA ORGANICS,
LAC001,LA CIE DE PROVENCE,
LAC002,LA CAFETIERE,
LAC003,LA CERISE SUR LE GATEAU,
LAC140,LA CHAISE LONGUE,
LAD001,LADY CLARE,
LAD094,LADY CLARE LTD,
LAF001,LA FIANCEE DU MEKONG,
LAF002,LA FUMA (GR),
LAF003,LA FERME DE BOUCHEMONT,
LAG001,LAGUNA,
LAG002,LA GALLERIA,
LAG003,LAGOON TRADING COMPANY LTD,
LAG113,THE LAGOON GROUP,
LAK001,LAKELAND DESIGNS,
LAK002,LAKE CHAMPLAIN CHOCOLATE,
LAK003,LAKRIDS,
LAK010,LAKESHORE FOODS,
LAL001,LALA LERE,
LAL002,LALAY,
LAL003,LA LUNA (JY),
LAL004,LALOO INIMITABLE,
LAM001,LAMA LI,
LAM002,LAMINVALE LTD (GR),
LAM003,LA MUDNESA ( RUBY + ROSA ),
LAM004,LA MARELLE EDITIONS,
LAM005,LA MAISON D ALEP/ JONAS AGENCY,
LAM006,C. JOSEF LAMY GMBH,
LAM009,JACK MURPHY OUTDOOR LTD.,
LAN001,LANGEVELD BULBS,
LAN002,LANGUAGE OF FLOWERS,
LAN003,LANGUAGE CLOTHING,
LAN004,LANGE AU SOURIRE,
LAN011,RICHARD LANG & SON LTD,
LAN077,LANKE KADE (UK) LTD,
LAO001,LAO,
LAP001,AGENCY LAPIN,
LAR001,LARK,
LAR002,LA ROCHERE,
LAR034,LA ROUSSE FOODS,
LAS001,LAISSEZ LUCIE FAIRE,
LAT001,LATIN,
LAT002,LATELIER DU VIN,
LAT003,LA TETE DANS LE BOCAL,
LAU001,LAURA & CORRADO,
LAU002,LAURAS,
LAU003,LAUREL COTTAGE LTD,
LAU004,ELIZABETH LAU,
LAU005,LAURA DARRINGTON DESIGN LTD,
LAV001,LAVATELLI,
LAZ001,LAZZARI,
LAZ002,LAZYCOSY,
LBB001,LA BELLE THE BOX PLACE,
LCH001,LE CHATELARD,
LCP001,LC PISTOIA,
LCP002,LES CHOCOLATS DE PAULINE,
LDX001,LEONARD DEXTER,
LE001,LECLIPSE USA,
LEA0001,LEAF BY EMMA JANE (JY),
LEA001,LEAF BY EMMA JANE (JY),
LEA002,LEADMORE IRELAND LTD,
LEA003,LEATHERSMITHS,
LEB001,LEBRUN,
LEC001,LE CREUSET UK LTD,
LEC002,LE CAVEAU (WINE),
LEC003,LE COMPTOIR NORMAND,
LEC004,LE COIN DES ENFANTS,
LEC005,LE COMPTOIR MATHILDE,
LED001,LEDER INTERNATIONAL BV,
LEE001,LEE BROS,
LEE002,LEE BRASS,
LEE003,LEE VALLEY,
LEE004,LEE JEANS/VF NORTHERN EUROPE L,
LEG001,TRADINGHOUSE LEGLER,
LEG002,GALANTA / LE GOURMET,
LEG003,LEGNOMAGIA,
LEG004,LE GOURMET A RUNGIS,
LEG005,LEGAMI,
LEI001,LEISURE- GROW,
LEI002,LEIKANOK,
LEJ001,LEJU,
LEK001,LEKO TRADING,
LEL001,LELLO DIRECT LTD,
LEM001,LEMONFIELD,
LEM002,LEMONADE,
LEN001,LENE BJERRE DESIGN(DO NOT USE),
LEN002,LENE BJERRE,
LEO001,LEONARDO,
LEO002,LEON & HARPER,
LEP001,LE PERE PELLETIER,
LEP002,LE PALAIS DE THES,
LEP003,LE PETIT BACCHUS (WINE),
LEP004,LE PETIT TOM,
LEP005,LE PATISSIER,
LER001,LERROS,
LES001,LES PAPIERS JEAN ROUGET,
LES002,LES ENCIENS DU MONDE,
LES003,LES CAKES DE BERTRAND,
LES004,LES TOURISTES,
LES005,LES INVASIONS EPHEMERES,
LES006,LES SENS DE MARRAKECH,
LES007,LES LUMIERES DU TEMPS,
LES008,LESSER & PAVEY,
LES009,LE STUDIO,
LET001,LETTERBOX,
LET002,LE TOY VAN LTD.,
LET003,LES TOURISTES,
LET004,LETTS CRAFT BUTCHERS,
LEV002,LEVIS,
LEV01,LE VOYAGE EN PANIER,
LEX001,LEXIAPEL,
LEX002,LEXON,
LFE001,S.A.S.U LA FEE (MERAKI),
LFL001,LA FROMAGERIE LTD,
LFY001,LIFFEY DISTRIBUTORS,
LGT001,LIFES GREAT,
LHB001,LONGUEVILLE HOUSE BEVERAGES,
LIA002,LIAM ONEILL,
LIB001,LIBERTY,
